,title-abstract,title,label
110,"Player Immersion in the Computer Game Narrative
The main characteristics of the computer game narrative are interactive
and nonlinear, so this study proposes a questionnaire aim at studying
player immersion in the computer game narrative. To evaluate the
questionnaire, a survey was conducted on the Internet. After factor
analysis and reliability test, an instrument for measuring player
immersion were obtained. This instrument not only can be applied
to the computer game narrative, it also ca be used to measure user
experience in story-oriented virtual reality.",Player Immersion in the Computer Game Narrative,0
111,"Design and evaluation of a tactile memory game for visually impaired
children
Visually impaired people have a lack of proper user interfaces to
allow them to easily make use of modern technology. This problem
may be solved with multimodal user interfaces that should be designed
taking into account the type and degree of disability. The purpose
of the study presented in this article was to create usable games
for visually impaired children making use of low-cost vibro-tactile
devices in multimodal applications. A tactile memory game using multimodal
navigation support with high-contrast visual feedback and audio cues
was implemented. The game was designed to be played with a tactile
gamepad. Different vibrations were to be remembered instead of sounds
or embossed pictures that are common in memory games for blind children.
The usability and playability of the game was tested with a group
of seven 12 13-year-old visually impaired children. The results showed
that the game design was successful and a tactile gamepad was usable.
The game got a positive response from the focus group.","Design and evaluation of a tactile memory game for visually impaired
children",0
112,"Toward mobile entertainment: A paradigm for narrative-based audio
only games
The widespread use of sophisticated mobile computing devices has set
the stage for a renaissance in audio only entertainment. Traditional
visual games are already used widely in cellular phones and similar
devices. A significant limitation is the small display size. In contrast,
audio only games on suitable mobile hardware need not degrade due
to the smaller form factor. This makes audio only games an attractive
alternative to visual games. We describe a framework for authoring
interactive narrative-based audio only games set in 3D virtual environments.
Despite the novelty in audio only gaming, our approach builds on
a foundation of several years of research into audio only applications
for sight impaired users, augmented reality systems and human computer
interaction studies. In comparison to attempts to provide a realistic
user interface, we argue a simple interface enhances both immersion
and entertainment value, serendipitously making audio only games
practical for mobile computing. Novel features of our system include
real-time gameplay and multi-player support. We also describe our
software architecture, the current implementation of which uses low-cost
existing PC-based hardware and software. In addition, we describe
our first game, Dragon s Roar.","Toward mobile entertainment: A paradigm for narrative-based audio
only games",1
113,"Video games: Issues and problems
Video games have become part of young adult life since 30 years ago.
It affects their daily activities and the way they think and behave.
Study and intensive review on the issues and problems of the influence
of video games are important to ensure the games have some kind of
limitation and boundary. There are two main issues have been discussed
which are social and technological design. In addition to that, the
relationship between video games and education, current industry
market, and technology has also been considered. There are three
main people can control the problems, they are parent, government
and video games developer.",Video games: Issues and problems,0
114,"Dynamic programming and board games: A survey
In several of the earliest papers on dynamic programming (DP), reference
was made to the possibility that the DP approach might be used to
advise players on the optimal strategy for board games such as chess.
Since these papers in the 1950s, there have been many attempts to
develop such strategies, drawing on ideas from DP and other branches
of mathematics. This paper presents a survey of those where a dynamic
programming approach has been useful, or where such a formulation
of the problem will allow further insight into the optimal mode of
play.",Dynamic programming and board games: A survey,0
115,"Key factors of heuristic evaluation for game design: Towards massively
multi-player online role-playing game
The computer game industry has become the fastest growing field of
the entertainment industry. However, only a very small number of
computer game products overcome the costs of production and generate
earnings. According to traditional marketing wisdom, customers preferences
must be analyzed correctly to create successful products, and in
the gaming industry, such information must be considered during the
design process. This research aims to explore key factors of heuristic
evaluation for game design. A review of literature pertaining to
computer games and HCI was conducted along with an empirical research
of a Massively Multi-player Online Role-playing Game (MMORPG). We
identified 18 usability issues in MMORPG and presented a recommendation
relevant to the issues. Empirical data were applied to a new heuristic
evaluation framework. We determined the relationship between key
factors and four game categories, such as game interface, game play,
game narrative, and game mechanics. Moreover, the results presented
54 key factors for a new heuristic evaluation framework for game
design. The conclusion presents key implications of our research
in a game design context, particularly related to early design processes.","Key factors of heuristic evaluation for game design: Towards massively
multi-player online role-playing game",0
116,"Making Sense of Stories: the development of a new mobile computer
game
This paper analyzes the retrospective stories of a four person team
responsible for developing a new computer game for mobile phones.
Our theorizing is based on an in-depth, two year, case study. The
research contribution this paper makes is threefold. First, it outlines
and discusses some of the analytical issues at stake in the adoption
of a storytelling approach to understanding IS developments. Second,
we show how individuals' work stories are tools by which they make
sense of organizational events and read meaning into their working
lives and relationships with others. Third, we illustrate the roles
that individuals' work stories play in bolstering their self-esteem
by attributing positive outcomes to the self and negative outcomes
to external forces, and in their strategic presentation of the self
to others. Finally we outline some implications for managing the
mobile game development process","Making Sense of Stories: the development of a new mobile computer
game",0
117,"Using Games in Software Engineering Education to Teach Risk Management
An innovative board game was developed at Carnegie Mellon University's
Master in Software Engineering Program to teach risk management concepts.
Piloted in two separate courses dealing with software project risk
management, the goal of the game was to enhance practical learning
and decision making through simulating a software development project.
This activity was then compared to others used in the class, specifically
lectures and case discussions, to assess its effectiveness in meeting
learning objectives. The results clearly demonstrate the advantages
of using a game method in teaching software engineering concepts.
Findings will discuss how the game compares to other teaching activities
in the classroom in terms of conveying relevant information, help
in concept understanding and learning enjoyment.",Using Games in Software Engineering Education to Teach Risk Management,0
118,"GUIDE: Games with UML for interactive design exploration
In this paper we present our design tool GUIDE, which allows the user
to explore a design in UML interactively by playing a game. The game
incorporates both the design model and a specification of what it
means for the design to be correct. The central idea of this approach
is that the designer can increment the game during a play and gradually
add more detail to it. Specification and design are refined by repeated
plays of the game. The designer stops playing when design and specification
are detailed enough for his purpose and match each other. The interactive
game approach helps to cope with incompleteness and informal definition
of UML models, which make strictly formal verification techniques
difficult. The designer may resolve these problems when they arise
during a play or let the GUIDE tool determine how the play should
proceed. We discuss the potential impact of GUIDE and tools like
it on software development.",GUIDE: Games with UML for interactive design exploration,0
119,"Evolutions in Gaming
Game consoles are encroaching on PC territory, says Mark Claypool,
associate professor in the computer science department at Wooster
Polytechnic Institute. ""Now they have hard drives, main memory, a
programmable processor, a big graphics card, and networking."" While
game consoles aren't upgraded as often as PCs are-the last upgrades
were four and five years ago-the most recent upgrades share the common
denominator of ""more"": more power, better graphics, and more connections
with other players. Last year's releases from the big three in gaming
consoles-Microsoft's Xbox 360, Nintendo's Wii, and Sony's PlayStation
3-represent an evolution in both technology and purpose, expanding
game play and its applications.",Evolutions in Gaming,0
120,"Re-using digital narrative content in interactive games
This paper presents a model, called Scene-Driver, for the re-use of
film and television material. We begin by exploring general issues
surrounding the ways in which content can be sub-divided into meaningful
units for re-use and how criteria might then be applied to the selection
and ordering of these units. We also identify and discuss the different
means by which a user might interact with the content to create novel
and engaging experiences. The Scene-Driver model has been instantiated
using content from an animated children's television series called
Tiny Planets, which is aimed at children of 5 7-year old. This type
of material, being story-based itself, lends itself particularly
well to the application of narrative constraints to scene reordering,
to provide coherence to the experience of interacting with the content.
We propose an interactive narrative-driven game architecture, in
which a user generates novel narratives from existing content by
placing domino like tiles. These tiles act as glue between scenes
and each tile choice dictates certain properties of the next scene
to be shown within a game. There are three different game-types,
based on three different ways in which tiles can be matched to scenes.
We introduce algorithms for generating legal tile-sets for each of
these three game-types, which can be extended to include narrative
constraints. This ensures that all novel orderings adhere to a minimum
narrative plan, which has been identified based on analysis of the
Tiny Planets series and on narrative theories. We also suggest ways
in which basic narratives can be enhanced by the inclusion of directorial
techniques and by the use of more complex plot structures. In our
evaluation studies with children in the target age-range, our game
compared favourably with other games that the children enjoyed playing.",Re-using digital narrative content in interactive games,0
121,"Experimental study of an online game over wireless networks
Online games usually require the delivery of realtime multimedia contents
over networks. While online games have become increasingly popular
over the Internet, it is still challenging to build online games
over wireless networks, where link quality changes from time to time
and link capacity is usually much smaller compared to wired networks.
Packet losses and large delay of wireless networks may make online
gaming an unpleasant experience, especially when a large amount of
multimedia traffic is exchanged between players. In this paper, we
implement a two-player competitive online game over wireless LAN
and test its performance. To reduce the impact of message delay,
we introduce a design pattern to deduce the traffic of multimedia
contents by coding game context at the application layer instead
of transmitting actual multimedia data. Experimental results demonstrate
that even with a high bit error rate, the application-layer quality
deterioration is negligible for most game players.",Experimental study of an online game over wireless networks,0
122,"HCI issues in computer games
No abstract is available for this article (Editorial): HCI issues
in computer games",HCI issues in computer games,0
123,"Object-Orientation Is Evil to Mobile Game: Experience from Industrial
Mobile RPGs
Mobile gaming is playing an important role in the entertainment industry.
Good performance is a critical requirement for mobile games in order
to achieve acceptable running speed although mobile devices are limited
by scarce resources. Object-oriented programming is the prevalent
programming paradigm and this is true for mobile game development
as well. As the origin of object-orientation (OO) is not targeting
the embedded software domain, there is suspicion as to OO s usability
for embedded software, especially with respect to mobile games. Questions
arise like how OO and to what degree OO will affect the performance,
executable file size, and how optimization strategies can improve
the qualities of mobile game software. In this paper we investigate
these questions within the mobile Role-Playing-Game (RPG) domain
using five industrial mobile games developed with OO. We re-implemented
these five RPGs with a structural programming style, by reducing
the inheritance relationships, removing excessive classes and interfaces.
Some additional optimizations are also applied during the re-implementation,
such as the tackling of performance bottleneck methods, using more
efficient algorithms. New games after optimizations run on average
almost 25% faster than the corresponding original games, with a maximum
of 34.62% improvement; the memory usage is decreased by more than
10% on average and 17.56% as a maximum; we also achieved a 59% code
reduction and a 71% Jar file decrease after optimization. Therefore
if developers are aiming for mobile game performance, we conclude
that they should use as few OO features as possible. Structural programming
can be a very competitive alternative.","Object-Orientation Is Evil to Mobile Game: Experience from Industrial
Mobile RPGs",1
124,"Mobile Game Development: Object-Orientation or Not
Mobile games are one of the primary entertainment applications at
present. Limited by scarce resources, such as memory, CPU, input
and output, etc, mobile game development is more difficult than desktop
application development, with performance as one of the top critical
requirements. As object-oriented technology is the prevalent programming
paradigm, most of the current mobile games are developed with object-orientation
(OO) technologies. Intuitively OO is not a perfect paradigm for embedded
software. Questions remain such as how OO and to what degree OO will
affect the performance, executable file size, and how optimization
strategies can improve the qualities of mobile game software. These
questions are investigated in this paper within the mobile Role-Playing-Game
(RPG) domain using five industrial mobile games developed with OO.
We analyzed them and found excessive usage of OO features used for
the development of mobile device applications (but normal for usual
desktop applications). We then apply some optimization strategies
along the way of structural programming. The experiment shows that
the total jar file size of these five optimized games decreases 71
% the lines of codes decreases 59%, and the loading time of each
optimized game decreases 22.73%, 34.62% 25.79% 24.65% and 16.70%
respectively. Therefore, we conclude from our experiments that 00
should be used with great care in the development of mobile games,
and that structural programming can be a very competitive alternative.",Mobile Game Development: Object-Orientation or Not,1
125,"The Unlikeability of a Cuddly Toy Interface: An Experimental Study
of Preschoolers Likeability and Usability of a 3D Game Played with
a Cuddly Toy Versus a Keyboard
We report on a comparative study of the likeability and usability
of a cuddly toy interface versus a keyboard interface. We put 35
preschoolers to the test and asked them to play a 3D game via a keyboard
and via a cuddly toy interface. Afterwards the usability (user-friendliness)
and the likeability (joy-ofuse) of both interfaces were assessed.
Our results indicate that the cuddly toy interface was neither more
likeable nor more usable than the keyboard interface. Based on additional
qualitative data, we argument that the causes might be fatigue, a
lack of meaningful use of gestures, and the occurrence of satisficing.","The Unlikeability of a Cuddly Toy Interface: An Experimental Study
of Preschoolers Likeability and Usability of a 3D Game Played with
a Cuddly Toy Versus a Keyboard",1
126,"Massively multiplayer online role-playing games: the past, present,
and future
Massively multiplayer online role-playing games (MMORPGs) are emerging
in the computer game industry as a very popular genre. These games
have existed since the late 1990s, but in the last few years the
market has become increasingly strong. This relatively new genre
is attracting a widespread audience, bringing together those who
previously enjoyed both pen and paper and computer role-playing games,
as well as those who enjoy socializing with other players in a virtual
environment. Game developers see MMORPGs as a potentially profitable
business due to its widespread appeal, but the reality is that only
a small percentage of MMORPGs that are released become a success
[Kosak 2006]. This article attempts to determine the many aspects
that make a successful MMORPG; it also attempts to ascertain what
new and innovative features are expected by the users from the next
generation of MMORPGs. This is achieved by looking at and discussing
past literature and surveying the MMORPG community's perception of
previous and current MMORPGs, as well as their expectations of the
next generation. An online survey attracted 122 participants to provide
their perceptions of current and past MMORPGs. This article determines
and outlines the respondents' preferences in the MMORPG genre, discussing
what implications these could have on its future. The survey also
gave insight into the respondents' expectations of the future of
MMORPGs. We conclude this article with a discussion of aspects of
current MMORPGs that the participants would like improved, as well
as new features they would like incorporated into the next generation
of games.","Massively multiplayer online role-playing games: the past, present,
and future",0
127,"Experiences with Mobile Games Product Line Development at Meantime
Small and medium enterprises (SME) represent a significant percentage
of software companies. Although there are some experience reports
on using software product line (SPL) techniques in SMEs, there is
a lack of such reports on the mobile games domain. This domain is
attractive both economically and technically, with a significant
amount of variability, thus suggesting the use of a SPL approach.
Accordingly, we conduct an exploratory study in a company in this
domain, eliciting the main challenges, determining if and how SPL
approaches help to address them, and raising hypotheses to guide
future studies.",Experiences with Mobile Games Product Line Development at Meantime,1
128,"The case for research in game engine architecture
This paper is a call for research in the field of game engine architecture
and design, a more comprehensive and thorough understanding of which
we consider to be essential for its development. We present a number
of key aspects that may help to define the problem space and provide
a catalogue of questions that we believe identify areas of interest
for future investigation.",The case for research in game engine architecture,0
129,"Software Architecture in Game Development
Summary form only given. Video games have now existed in various forms
for over 30 years, and have evolved from humble beginnings into remarkably
complex software projects. The ever present emphasis on an immersive
audio/visual experience has put game developers in the position of
being on the bleeding edge of exploring the performance of modern
consumer hardware. This talk will discuss the elements that make
up a contemporary video game, the software processes that are involved
in development, key challenges, and look at some important design
patterns that form the architectural basis.",Software Architecture in Game Development,0
130,"Requirements in Conflict: Player vs. Designer vs. Cheater
There are significant interactions between video game stakeholder
emotional requirements and security requirements. Counter-intuitively,
some traditional security requirements are not necessarily met by
the game implementation some forms of security breaches are condoned
by the stakeholders (if not actually demanded by them) and the requirements
engineering process must support these contradictions. We present
an overview of security requirements for video games and show how
stakeholder diversity introduces significant complexities to the
requirements negotiation process. Our analysis of certain security
threats, and their emotional motivations, shows that these motivations
form an important element of the emotional requirements and that
significant context is necessary for properly capturing the emotional
requirements related to security. Finally, we show how emotional
requirements can be used to guide security goal development for this
domain and propose the use of in-game justice systems to allow players
to address security violations in realtime.",Requirements in Conflict: Player vs. Designer vs. Cheater,0
131,"Evolution of 3D mobile games development
3D computer graphics have been an important feature in games development
since it was first introduced in the early 80s and there is no doubt
that 3D based content is often viewed as more attractive in games
than the more abstract 2D graphics. Many games publishers are keen
to leverage their success in the console market into the mobile phone
platform. However, the resource constraints of mobile phones and
the fragmented nature of the environment present considerable challenges
for games developers. In this paper we consider some of the current
constraints together with current and, probable, future developments
both in the software and hardware of mobile phones. As part of this
process we benchmark some of the latest and most prevalent software
and hardware devices to ascertain both the quality of the graphics
produced and the effects upon battery life. Whilst our test results
highlight that the current market does indeed present challenges,
our research into the future developments highlights the fact we
are approaching greater standardization, which will be an important
factor for the successful development of 3D mobile games.",Evolution of 3D mobile games development,1
132,"Using Data Mining for Dynamic Level Design in Games
Fun is the most important determinant of whether a game will be
successful. Fun can come from challenges and goals, such as victory
in a scenario, the accumulation of money, or the right to move to
the next level. A game that provides a satisfying level of challenge
is said to be balanced. Some researchers use artificial intelligence
(AI) on the dynamic game balancing. They use reinforcement learning
and focuses on the non-player characters. However, this is not suitable
for all game genres such as a game requiring dynamic terrains. We
propose to adjust the difficulty of a game level by mining and applying
data about the sequential patterns of past player behavior. We compare
the performance of the proposed approach on a maze game against approaches
using other types of game AI. Positive feedback and these comparisons
show that the proposed approach makes the game both more interesting
and more balanced.",Using Data Mining for Dynamic Level Design in Games,0
133,"Architecture patterns for mobile games product lines
Product line software engineering (PLSE) is a promising method for
software reuse. For the key of success, a reusable and adaptable
architecture design is necessary. In domain of mobile games product
lines, architectures have some common structures because of circumstance
properties of the domain and business constraints. In this paper,
we classify them as architecture patterns. By doing this, we can
expect increasing portability, reusability, adaptability, maintainability,
and eventually productivity and improving quality.",Architecture patterns for mobile games product lines,1
134,"PlayMancer: A Serious Gaming 3D Environment
Serious games are computer games used as educational technology or
as a vehicle for presenting or promoting a point of view. Serious
games are intended to provide an engaging, self-reinforcing context
in which to motivate and educate the players towards non-game events
or processes, including business operations, training, marketing
and advertisement. The potential of games for entertainment and learning
has been demonstrated thoroughly from research and clearly in the
market place. Unfortunately, the investments committed to entertainment
dwarfs that which is committed for more serious purposes. Furthermore,
game development has become more complex, expensive, and burdened
with a long development cycle. In this paper we introduce PlayMancer,
a work in progress that aims to overcome such barriers by augmenting
existing 3D gaming engines with new possibilities and thusly creating
a novel development framework. In section I of this paper we briefly
survey the serious games market. In section II we introduce the PlayMancer
project and its objectives, whereas in section III we present the
platform architecture. Section VI describes an application scenario
where a PlayMancer-based game is being used as additional therapeutic
tool to treat chronic mental disorders, such as eating disorders
and behavioral addiction.",PlayMancer: A Serious Gaming 3D Environment,1
135,"Toward an understanding of flow in video games
In the domain of computer games, research into the interaction between
player and game has centred on 'enjoyment', often drawing in particular
on optimal experience research and Csikszentmihalyi's 'Flow theory'.
Flow is a well-established construct for examining experience in
any setting and its application to game-play is intuitive. Nevertheless,
it's not immediately obvious how to translate between the flow construct
and an operative description of game-play. Previous research has
attempted this translation through analogy. In this article we propose
a practical, integrated approach for analysis of the mechanics and
aesthetics of game-play, which helps develop deeper insights into
the capacity for flow within games. The relationship between player
and game, characterized by learning and enjoyment, is central to
our analysis. We begin by framing that relationship within Cowley's
user-system-experience (USE) model, and expand this into an information
systems framework, which enables a practical mapping of flow onto
game-play. We believe this approach enhances our understanding of
a player's interaction with a game and provides useful insights for
games' researchers seeking to devise mechanisms to adapt game-play
to individual players.",Toward an understanding of flow in video games,0
136,"Playing different games on different phones: an empirical study on
mobile gaming
With the growing popularity of mobile phone gaming, design issues
with mobile phone games have become more important. Given the complexity
of designing games for mobile phones, game developers must understand
how mobile phone users gaming experiences are like when using different
types of phones. This paper examines users gaming experiences in
playing three types of games on three different types of phones.
It is found that users have different preferences when playing different
games on certain phones. Some games are more suitable to be played
on mobile phone than others. Easy control and fewer levels of difficulties
are the two main issues for consideration in designing mobile phone
games. It is recommended that game designers design specific types
of games for different mobile phone

interfaces. Mobile phone manufacturers need to consider gamers requirements
for the type of games they intend to include in the mobile phone.","Playing different games on different phones: an empirical study on
mobile gaming",1
137,"Non-visual game design and training in gameplay skill acquisition
A puzzle game case study
This paper reports the results of a study on the design and evaluation
of the game and techniques which allow puzzles to be played in the
absence of visual feedback. We have demonstrated that a camera-mouse
can be used successfully for blind navigation and target location
acquisition within a game field. To gradually teach the players the
sequential learning method was applied. Blind exploration of the
gamespace was augmented with sticky labels and overview sound cues,
verbal and non-verbal, which can significantly reduce the cognitive
load and facilitate mental matching and integration. The full-sticky
labels technique does not require fine motor skills and allows a
user to gain control over the game with a minimum level of skills.
With the vertical sticky labels technique training was focused on
the development of accurate head movements only on a horizontal plane.
With practice, the players can use the non-sticky labels technique.
After 240 trials (3 4 h), the cumulative experience of the blindfolded
players was increased 22.5 27 times compared to the initial 10 trials.","Non-visual game design and training in gameplay skill acquisition
A puzzle game case study",0
138,"Non-visual Gameplay: Making Board Games Easy and Fun
In this paper we report the results of a study on an evaluation of
a game and techniques which allow playing board games in the total
absence of visual feedback. We have demonstrated that a camera mouse
can be used for blind navigation within a game field. Snapping a
position of the virtual pointer to the regions of interest as well
as audio-haptic complementary mapping significantly reduce the cognitive
load and facilitate mental matching and integration of overview sound
sequences.",Non-visual Gameplay: Making Board Games Easy and Fun,1
139,"Build your own games
Software is allowing children to develop their own animations and
games by building blocks of code.",Build your own games,0
140,"Modelling Video Games Landscapes by Means of Genetic Terrain Programming
- A New Approach for Improving Users Experience
Terrain generation algorithms can provide a realistic scenario for
video game experience and can help keep users interested in playing
by providing new landscapes each time they play. Nowadays there are
a wide range of techniques for terrain generation, but all of them
are focused on providing realistic terrains. This paper proposes
a new technique, Genetic Terrain Programming, based on evolutionary
design with GP to allow game designers to evolve terrains according
to their aesthetic feelings or desired features. The developed application
produces Terrains Programs that will always generate different terrains,
but consistently with the same features (e.g. valleys, lakes).","Modelling Video Games Landscapes by Means of Genetic Terrain Programming
- A New Approach for Improving Users Experience",0
141,"Ucigame, a java library for games
Ucigame (pronounced OO-see-GAH-me) is a Java package that supports
the programming of 2D sprite-based computer games. Designed for novice
programmers, it enables students in an introductory class to write
computer games that have animated sprites, music and sound effects,
and event-driven keyboard and mouse handling. Ucigame has also been
used successfully in a senior-level class for experienced programmers.","Ucigame, a java library for games",1
142,"An architecture to easily produce adventure and movie games for the
mobile scenario
Simple and easy-to-play casual games are flooding the mobile gaming
market and are best-sellers on the mobile game charts of several
cellphone network operators. Most of the titles are mobile versions
of videogames developed in the '80s and '90s, which were also very
simple and easy-to-play. In this article we focus on adventure and
movie games, a genre simple, easy-to-play, and very popular in the
past. We propose a software architecture to easily produce full-motion
adventure games for the mobile scenario, and thus potentially transform
any modern cellphone into an adventure game console. The games are
portable and protected against un-authorized usage. The feasibility
of our approach is shown through a prototype player and an evaluation
that shows the suitability of the proposed approach for the mobile
scenario. The simplicity of our approach along with the ubiquity
of modern cell-phones may bring new life to adventure games, which
can also become an exciting genre for the current mobile gaming scenario.","An architecture to easily produce adventure and movie games for the
mobile scenario",1
143,"A type assignment system for game semantics
We present a type assignment system that provides a finitary interpretation
of lambda terms in a game semantics model. Traditionally, type assignment
systems describe the semantic interpretation of terms in domain-theoretic
models. Quite surprisingly, the type assignment system presented
in this paper is very similar to the traditional ones, the main difference
being the omission of the subtyping rules.",A type assignment system for game semantics,0
144,"A Reusable Eduventure Game Framework
Adventure games for educational purpose, which is termed of eduventure,
show many advantages. In this paper, a group of core concepts which
is essential to eduventure game design is found. In order to prevent
eduventure game designer from continually rediscovering of these
core elements, we clarify the functionalities of these core concepts
and form them into a collaborated conceptual framework. We also show
how the Conceptual Eduventure Framework can be reused in eduventure
game design and how it can serve as a tool which can adjust the balance
between instruction and entertainment. Furthermore, we implement
the Conceptual Eduventure Framework in TorqueScript so that it becomes
a library of building blocks which can be reused in eduventure game
development based on Torque Game Engine. As evaluation and application,
an eduventure game project is built based on the TorqueScript Eduventure
Framework which can be applied in freshman training.",A Reusable Eduventure Game Framework,0
145,"The Magnus-Derek game
We provide a new adaptive strategy for the maximizer in the Magnus-Derek
game on the n-cycle. We show that this new strategy succeeds within
O(nlogn) rounds, and thus improves on a predecessor result that uses
a quadratic number of rounds.",The Magnus-Derek game,0
146,"A hybrid architecture for massively multiplayer online games
Many massively multiplayer online games use client-server architectures
that have enormous server-side bandwidth requirements. Peer-to-peer
game architectures provide better scaling, but open the game to additional
cheating, since players are responsible for distributing events and
storing state. We have developed a hybrid game architecture that
maintains centralized control of state, while significantly reducing
server bandwidth. The architecture uses a combination of client-server
and peer-to-peer event distribution, so that only critical events
are processed by the server. In addition, the architecture uses measurements
and monitoring to ensure that players are capable of handling event
distribution and are indeed providing this service. By lowering the
bandwidth needed to host a game, while also providing a simple way
to prevent cheating, our hybrid architecture allows game companies
to support more concurrent players while still providing a controlled
game experience. We deploy a game using the hybrid architecture on
PlanetLab and use a measurement study to demonstrate its advantages
over a client-server architecture.",A hybrid architecture for massively multiplayer online games,0
147,"Investigating the Applicability of Usability and Playability Heuristics
for Evaluation of Pervasive Games
This paper investigates to what extent traditional methods for usability
evaluation can reveal problems and issues in pervasive games. The
questions of importance for the study could be summarized as: what
kind of problems in pervasive games can usability evaluation methods
reveal? Which of these problems are general/traditional usability
problems, which problems can be related to general problems in computer
games and most importantly: which problems are unique for the genre
of pervasive games? In order to approach these questions, a pervasive
game prototype called ""SupaFly"", have been evaluated with 58 participants
and by use of three standard usability evaluation methods; qualitative
questionnaires, system logs and focus group interviews. The problems
identified in the evaluation are analyzed and compared to categories
and heuristics of previously known usability problems and problems
identified in computer games (playability problems) in order to outline
the problems unique for pervasive games. Of a total number of 16
issues, six issues were at least partly not covered by traditional
usability and playability. Of these six issues, three problematic
issues were completely unique for pervasive games: the connection
between the platforms of the game (unclear relation between game
platforms), the role and meaning of player positioning (unclear role
of player positioning (location)) and the level of social interaction
(levels of interaction not aligned with social needs).","Investigating the Applicability of Usability and Playability Heuristics
for Evaluation of Pervasive Games",1
148,"Measuring and defining the experience of immersion in games
Despite the word's common usage by gamers and reviewers alike, it
is still not clear what immersion means. This paper explores immersion
further by investigating whether immersion can be defined quantitatively,
describing three experiments in total. The first experiment investigated
participants abilities to switch from an immersive to a non-immersive
task. The second experiment investigated whether there were changes
in participants eye movements during an immersive task. The third
experiment investigated the effect of an externally imposed pace
of interaction on immersion and affective measures (state anxiety,
positive affect, negative affect). Overall the findings suggest that
immersion can be measured subjectively (through questionnaires) as
well as objectively (task completion time, eye movements). Furthermore,
immersion is not only viewed as a positive experience: negative emotions
and uneasiness (i.e. anxiety) also run high.",Measuring and defining the experience of immersion in games,0
149,"The Platform of Quick Development of Mobile 3D Game
The platform of quick development of mobile 3D game can be used to
reduce the mobile 3d phone games' develop-cycle. With this platform,
the developers can break out of the complexity of programming. Thus
more efforts will be putted into enriching contents of the game itself.
The core of the platform of quick development of mobile 3D game is
the ability of configuration, which can be divided into the following
parts. The first part is the implementation of a 3D mobile game template
in the environment of Symbian OS and Nokia Series 60 platform. The
example game is a first-person shooting (FPS) game using OpenGL ES.
The second part is to analyze the whole structure of the game systems,
and to extract the parameters of the game which can be customized.
According to the extracted part, we make the customized XML documents.
Finally we use custom tools to customize the game. The tools modify
the XML data following the programmer's intention and use the XML
data to rewrite the gameÂ¿s source codes and to build a new version
of the game.",The Platform of Quick Development of Mobile 3D Game,1
150,"Towards an AJAX-based game engine
In recent years, browser games have considerably improved so that
regarding the number of players they nowadays can compete with MMOGs.
At the same time, they have abandoned their own principles by increasingly
relying on proprietary technology. In this paper, we propose the
concept of a 2D single player game engine that is based on new Web
2.0 standards (especially AJAX) which promise to alleviate some of
the problems that caused the mentioned technological shift. No additional
platform besides a standard browser will be needed to run instantiated
games, since the engine will be based on JavaScript. Game content
will be loaded on-demand using an AJAX-compliant update mechanism.",Towards an AJAX-based game engine,0
151,"Critical skills for game developers: an analysis of skills sought
by industry
With electronic gaming on the rise, several major universities involved
in game development research have implemented curricula specifically
for future game developers. Gaming curricula are now being offered
in smaller universities, colleges, and other educational institutions,
with other departments wondering if they should follow suit and what
content should be covered. For this quantitative research, the author
performed a content analysis on posted job advertisements for game
developer

positions, to determine qualities the gaming industry desires when
seeking game developer employees,. A categorization of qualities
was performed after reviewing each job ad and five categories for
qualifications were developed: Experience, Education, Interpersonal
& Personal Abilities, Technical Skills, and Supporting Knowledge
and a frequency distribution of the qualities in each ad was performed.
The results show that there are education and experience levels,
skills, abilities, and knowledge

that are clearly sought by industry and certain qualities are sought
with more frequency than others.","Critical skills for game developers: an analysis of skills sought
by industry",0
152,"A Case Study in Software Product Lines - The Case of the Mobile Game
Domain
Software product lines (SPL) processes are gradually being adopted
by many companies in several domains. A particular domain where the
adoption of such processes may bring relevant benefits is the mobile
applications domain given the big diversity of handsets, although
the characteristics of this domain usually create barriers to apply
these processes in practice, such as, restrictions of memory size
and processing power and different API implementations by different
manufacturers. In this context, this work presents briefly a practical
approach to implement core assets in a SPL applied to the mobile
game domain combining the good practices from the already published
processes and describes in details a case study performed with the
application of this approach, based on three different adventure
mobile games. The results of the case study have shown the approach
can be suitable for the domain in question.","A Case Study in Software Product Lines - The Case of the Mobile Game
Domain",1
153,"Developing an augmented reality racing game
Augmented reality (AR) makes it possible to create games in which
virtual objects are overlaid on the real world, and real objects
are tracked and used to control virtual ones. We describe the development
of an AR racing game created by modifying an existing racing game,
using an AR infrastructure that we developed for use with the XNA
game development platform. In our game, the driver wears a tracked
video see-through head-worn display, and controls the car with a
passive tangible controller. Other players can participate by manipulating
waypoints that the car must pass and obstacles with which the car
can collide. We discuss our AR infrastructure, which supports the
creation of AR applications and games in a managed code environment,
the user interface we developed for the AR racing game, the game's
software and hardware architecture, and feedback and observations
from early demonstrations.",Developing an augmented reality racing game,0
