,title-abstract,title,label
130,"A human-centered semantic navigation system for indoor environments
In this paper we discuss the very important issue of indoor location
services. Location services have been in use, and studied, for a
long time in mobile networks. With the proliferation of wireless
networking technologies, users are mostly interested in advanced
services that render the surrounding environment (i.e., the building)
highly intelligent and significantly facilitate user activities (pervasive
computing paradigm). Our focus is on navigation, one of the most
important location services. Existing approaches for indoor navigation
are driven by geometric information and neglect important aspects
like the semantics of points/areas and user preferences. The derived
applications are not intelligent enough to catalytically contribute
to the pervasive computing vision. In this paper, a novel navigation
mechanism is introduced. Such navigation scheme is enriched with
user profiles and the adoption of an ontological framework. These
enhancements introduce a series of technical challenges that are
extensively discussed throughout the paper.",A human-centered semantic navigation system for indoor environments,0
131,"eScreening: Developing an Electronic Screening Tool for Rural Primary
Care
The Rural Health Care Research Center at the University of Virginia,
School of Nursing, conducted a pilot study to develop a computer-based
electronic screening tool that screens for alcohol abuse and depression
among rural patients in a primary care setting. The eScreening tool
provides a graphical user interface with audio outputs for users
who may be functionally or computer illiterate. The interface is
a macromedia flash movie shown on a Web site. A database automatically
and anonymously records the screening data. Two phases of user-testing
for a prototype of the eScreening tool were conducted in June and
July 2005. Future work on the eScreening tool entails expanding administrative
controls, including screenings for other disorders, and providing
a Spanish version","eScreening: Developing an Electronic Screening Tool for Rural Primary
Care",1
132,"The Design and Evaluation of a Pen-Based Computer Interface for Novice
Older Users
The population of older people is growing rapidly worldwide, so it
is necessary for all governments to provide them more services in
order to improve their quality of life. In a digital era, most of
these services can be provided by information technologies. However,
older people have a very limited computer use due to economical,
physical, sensory and cognitive barriers. In addition, few efforts
have been dedicated to the design of specialized computer interfaces
for them despite the fact that they have computer interaction problems
with the WIMP standard (windows, icons, menus, and pointers). Recently,
some researchers have shown that older people have a better computer
interaction with the use of direct-manipulation devices such as digital
pens than with indirect-manipulation devices such as the mouse. This
research goes one step further, proposing and analyzing a pen-based
interface for older people in order to explore the usability of gesture
paradigm for them","The Design and Evaluation of a Pen-Based Computer Interface for Novice
Older Users",0
133,"The Challenges of Technology Research for Developing Regions
The authors' projects in several developing regions encountered many
technical, cultural, and environmental challenges that are outside
the scope of typical computer science research. By sharing some of
their experiences, they hope to increase understanding of these issues.
They also hope to help others, especially researchers from outside
these regions, avoid their mistakes by suggesting steps that might
at least mitigate the problems.This article is part of a special
issue on Emerging Economies.",The Challenges of Technology Research for Developing Regions,0
134,"Visualization of a closed three-dimensional surface using portal-based
rendering
The complexity and size of data is rapidly increasing in modern science,
business and engineering. This has resulted in increasing demands
for more sophisticated data analysis methods. Multidimensional scaling
has been used to visualize large high-dimensional datasets in the
form of a map. Such maps are very intuitive for us, as we are familiar
with reading geographical maps. However, they typically result in
a flat space (world), which presents undefined discontinuous edges
at the end of the world.In order to provide a continuous space for
visualizing high-dimensional data, a closed three-dimensional (3D)
surface, such as surfaces of a sphere and a torus, has been used
as a target mapping space for multi-dimensional scaling. This paper
proposes an application of a portal-based rendering technique to
visualize such closed 3D surfaces. This 3D rendering technique allows
users to see and navigate through the surface in a natural manner.
This eliminates any discontinuous boundaries usually introduced by
a process of projection from 3D to two-dimensional space. Furthermore,
as our initial investigations show, it is a general technique that
is applicable to any closed 3D surface.","Visualization of a closed three-dimensional surface using portal-based
rendering",0
135,"Considering the Adequacies and Inadequacies of Safety Icons
Safety icons need to be more recognizable. Even though safety icons
are becoming more consistent due to harmonization, they are not always
recognized, which contributes to customer and worker dissatisfaction;
customer and worker fatality, illness, and injury; material and equipment
damage; and/or loss of corporate reputation. A pilot study in which
readers/users identified decontextualized safety icons enabled an
analysis that spotlights adequacies and inadequacies. The results
may influence icon design in ways that improve audience compliance
with warnings about safety",Considering the Adequacies and Inadequacies of Safety Icons,0
136,"Jadoo: a paper user interface for users unfamiliar with computers
In this paper we look at how socialization in a community can be used
to help computer illiterate users start using computers and internet
in a few minutes. We describe a prototype system, Jadoo, which can
be used by computer literates to create and distribute paper user
interfaces. This paper interface can then be used by computer illiterates
to access online information. We tested Jadoo with our target audience,
people living in rural India, and iterated the design to fit their
needs.",Jadoo: a paper user interface for users unfamiliar with computers,1
137,"Computer use has no demonstrated impact on the well-being of older
adults
Technology is frequently presented as a panacea for the support needs
of the ageing population, based in part upon the commonly cited assertion
that computer and internet use has an empirically verified positive
effect on the well-being of older people. In this paper we review
the studies that this assertion is based on and conclude that they
do not support it. While the original studies rarely make unsupportable
claims, the secondary literature which cites them is frequently very
misleading; limitations include, failure to distinguish between the
effects of training/support and computer use; misattributing causality;
inappropriately generalising results from a different population.","Computer use has no demonstrated impact on the well-being of older
adults",0
138,"The Important Contribution of Photovoltaics in a Rural School Electrification
Program
This paper describes Brazil's photovoltaic rural school electrification
program developed in the southeastern state of Minas Gerais, from
its demonstration phase through its current larger-scale (near 1000
systems) deployment. Based upon several successful initial demonstration
projects, which have shown PV could be both reliable and cost effective
in remote rural areas, over previous 10-year period, CEMIG-Energetic
Company of Minas Gerais (the largest utility in Brazil) has developed
a PV rural-electrification program that is driven by quality-of-life
improvement objectives for the electricity consumer. The Luz no Saber
has been specifically designed inside a larger-scale rural electrification
program (Luz para Todos - M.G.). It has been implemented in rural
areas of Minas Gerais State by CEMIG, in collaboration with state
and federal governments. The main objective has been to find an energy
delivery alternative to grid connection for dispersed rural communities
to realize the recent ""Universal Attendance Law"" (10438). That is,
starting July, 2002, electric utilities in Brazil have been required
to electrify the entire areas they serve. Because of solar resource
availability and geographical constraints, PV is the most important
complementary technology to satisfy the universal electrical delivery
to rural and remote communities in Minas Gerais. The technology allows
the access of lower-income people to lighting, communication, as
well as a variety of educational delivery opportunities. A major
impact has been reducing illiteracy and improving the quality of
education. The major conclusion of this 10-year CEMIG investment
is that an adequate service infrastructure is required to make projects
viable, mainly characterized by a technical network which guarantees
the system's technical performance, system design, qualified technical
support, and also avoids a lack of unreasonable and unfulfilled user
expectations. The lessons learned under several phases of the CEM-
IG's PV programmes focused on the ""Luz no Saber Program"" are detailed
in this paper, with the conclusion that they have helped avoid potential
failures in this sustainability model program","The Important Contribution of Photovoltaics in a Rural School Electrification
Program",0
139,"You must be joking...: should the internet have an ON/OFF switch?
If despite your better judgment you decide to read this article, keep
in mind that it was written during the summer, and this has been
the hottest summer ever. To avoid such articles in the future, respond
to the call below:Request for Contributions: Do you have a news-item
of interest? Social gossip? Do you have a pressing question that
needs a serious answer? Don't procrastinate: send me an email with
""CCR"" in the subject.",You must be joking...: should the internet have an ON/OFF switch?,0
140,"Designing for place-based social interaction of urban residents in
M\'{e}xico, South Africa and Australia
The design of technology to facilitate social interaction of urban
residents is increasingly important for many countries around the
world. México and South Africa are particularly prone to issues that
stem from urban densification and a lack of adequate affordable housing.
Governments look to ICT to take on a mediating and facilitating role.
This paper reports on research-inprogress of a tri-continental study.
The external factors and aims of this pilot project identifying local
case studies to prepare for a larger and longer term international
comparison of local community networking approaches are examined.
It is argued that by careful attention to cultural and social assets
in the community, innovations will be engendered which enhance economic
and social development. Preliminary design implications for the support
of neighbourhood interactions across different socio-cultural contexts
are presented.","Designing for place-based social interaction of urban residents in
M\'{e}xico, South Africa and Australia",0
141,"Computer graphics, interactive technologies and collaborative learning
synergy supporting individuals' skills development
In this paper, we describe work carried out using the synergy of interactive
technologies, computer graphics and collaborative learning to improve
educators and students' knowledge of basic education by supporting
interdisciplinary work.Through direct manipulating accessible Web
standard languages such as Hyper Text Markup Language - HTML and
Virtual Reality Modeling Language - VRML and their templates, we
used interactive graphics techniques and tools, including learning
theories and methodologies such as experiential learning as support
for enhancing children's interest on studying and authoring content
related to subjects such as Mathematics, Geography, Geometry, Languages
and Arts.As a consequence of these human and technical interactions,
including knowledge acquisition, we achieved an increase in individuals'
traditional and digital literacy skills, social inclusion, and community
collaborative work engagement inside and outside school environment.
Further we found an improvement in curriculum development.","Computer graphics, interactive technologies and collaborative learning
synergy supporting individuals' skills development",0
142,"Development of a localized e-commerce for music using indigenous
knowledge - a South African experience
This paper presents a project currently underway in the Eastern Cape
province of South Africa. The project is aimed at providing solutions
for underprivileged and disadvantaged communities, to help solve
some of their needs by creating localized computer-based solutions
based on indigenous knowledge. This would help bridge the digital
divide, as these computer solutions are closer to the local users.
The project entails studying the community in question and understanding
their way of life and then develop software solutions that use features
that they are familiar with and use their language. The project asks
the community to partake in the development of the solution and then
reap benefits from whatever revenue stream the project would enable.
An added benefit is that we should be able to preserve the cultural
aspects of the community while bringing forth best class modernity.
Key areas that the project affects are: education, music, artworks,
written or documented history etc. Younger as well as future generations
have a chance to be inventive, innovative and hopefully become the
future developers and develop their own software solutions.","Development of a localized e-commerce for music using indigenous
knowledge - a South African experience",0
143,"Glamour and Honor: Going Online and Reading in West African Culture
In the fragile reading cultures of the developing world, will people
abandon print as they embrace the Internet? Whether media compete
or collaborate depends on place-specific factors. West Africans insert
online practices into a local context of material circumstances,
social roles, and cultural values. In Nigeria and Ghana these include
(1) unreliable electricity and execrable telephone service; (2) overworked
women, jobless young men, scammers, and ambitious teenagers; and
(3) a reading culture of limited penetration but enormous prestige.
Internet access via cybercafés has intensified personal communications,
reinforced gender inequality, and enabled petty crooks to go global.
It has not, however, encroached on reading's all-but-sacred status.
Both netsavvy youth and the adult “reading class” protect reading
practices through spatial and temporal separation, time management,
and functional differentiation. These preserve the honored position
of reading despite West Africans' enthusiasm for the glamour of going
online.",Glamour and Honor: Going Online and Reading in West African Culture,0
144,"Mobile data service fuels the desire for uniqueness
Mobile content creators and service providers can leverage users'
desire to be unique to expand revenue.",Mobile data service fuels the desire for uniqueness,0
145,"Adding User-Level SPACe: Security, Privacy, and Context to Intelligent
Multimedia Information Architectures
We provide a unified architecture, called SPACe, for Secure, Privacy-Aware,
and Contextual multimedia systems in organizations. Many key and
important architectural components already exist which contribute
to a unified platform, including the classic data mining, security,
and privacy-preserving components in conventional intelligent systems.
After presenting an overview of our unified architecture, we focus
on the state-of-the-art architectural components for user interaction
in future systems - particularly multimedia voice interaction with
intelligent systems. This paper shows how user-level conversational
data mining (CDM) methods, coupled with biometric security, and enhanced
with privacy- awareness, may be used with any Web information system
architecture. Finally, we provide an example of our unified architecture
through integrating a knowledge architecture for an e-finance application
in the financial services domain. The resulting architectures benefit
from added security, privacy-awareness, and contextual filtering
at the user-level.","Adding User-Level SPACe: Security, Privacy, and Context to Intelligent
Multimedia Information Architectures",0
146,"Using pen and paper to control networked appliances
User interfaces to control networked household appliances are often
inadequate. Either they are too simplistic or they are too complex
and complicated relying on a PC-based interface. Therefore, a user
interface that supports complex functionalities and is easy to use
is required. In this article digital pen and paper are presented
as a suitable interface. Digital pens are only marginally larger
than their traditional counterparts, and digital paper is ordinary
paper with an almost invisible unique pattern printed on it. Pen
and paper are well known to users and thus an important barrier to
the acceptance of networked appliances is removed. The approach is
integrated with an open services gateway initiative (OSGi) gateway,
thus allowing for flexibility with respect to the protocol used to
communicate with the appliance. It is also shown how the approach
can be applied to other appliances in and beyond the home",Using pen and paper to control networked appliances,0
147,"Creating a realistic context for team projects in HCI
Team projects are nowadays common practice in HCI education. This
paper focuses on the role of clients and users in team projects in
introductory HCI courses. In order to provide projects with a realistic
context we invite people from industry to serve as clients for the
student teams. Some of them have a professional interest in participating
in our course and define a project themselves. Another way we make
projects realistic is to have teams evaluate their designs with real
users.We describe how we incorporate the role of clients and users
in our courses and describe our experiences. One of the results of
our evaluations is that most students find it very interesting and
stimulating to work with a client on a 'real' project from industry.",Creating a realistic context for team projects in HCI,0
148,"Using an intergenerational communications system as a 'light-weight'
technology probe
A problem with the technology probe [1] approach is the substantial
time required to gain results. For prototype technological systems,
a further problem is the requirement that systems are deployed into
non- technical end-user's homes, where they are comparatively hard
to maintain. Even a robust system may be vulnerable to unavoidable
problems in these kinds of environment (for example, bandwidth outages
in a communications device). We introduce a light-weight procedure
that sacrifices some of the realism associated with technology probes
in favor of ease of deployment and speed of information gathering.We
apply our methods to the ""Keep in Touch"" (KiT) intergenerational
communications system, and describe some preliminary results that
we have obtained.","Using an intergenerational communications system as a 'light-weight'
technology probe",0
149,"Making ballot language understandable to voters
The wording and placement of instructions can help or hinder voters
from successfully voting for their choices. No research has been
done specifically on the language of instructions to voters, but
we can draw best practices from research in several related disciplines.
A recent study by the authors shows that typical ballots in the United
States violate many of the best practices drawn from research. In
this paper, we discuss and offer examples of the gap between best
practice in giving instructions and the instructions that many voters
see as they try to vote. We discuss the research on which we draw
for these best practices and the need to study the applicability
of this research in the specific context of voting instructions.",Making ballot language understandable to voters,0
150,"Mobile phone users attitude towards Mobile Commerce (m-commerce)
and Mobile Services in Oman
As the number of mobile phone users is growing, purchasing products
and services using mobile phones and other mobile devices are also
increasing. The purpose of this study was to provide the status of
m-commerce in Oman in term of consumers' attitudes towards mobile
commerce and mobile services provided by mobile operators in Oman.
The study showed that there is a promising future for m-commerce
in Oman as above 200 respondents said that they are willing to buy
products and services using their mobile phones. Security of mobile
transactions and the cost of products and services are great concerns
to the mobile phone users in Oman. The outcome of the study would
be of a particular interest to the private and public telecommunication
organizations; especially those that intend to invest in m-commerce
in the Gulf Cooperation Council (GCC).","Mobile phone users attitude towards Mobile Commerce (m-commerce)
and Mobile Services in Oman",0
151,"A Picture Language Translator
Picture languages are on attractive basis for communication. However,
it is difficult to represent and understand accurate meaning in such
languages. So, we are developing an approach where pictures with
captions are allocated on positions of a 2D structure and special
translators generate corresponding sentences in natural languages.
These positions have pre-defined meaning and represent a multimedia
hieroglyph. The hieroglyph is a complex picture (a multimedia sentence)
including more simple pictures (multimedia words). In this approach
the ""hieroglyphic writing"" is reduced to selecting appropriate multimedia
words through special interface panels without necessity to use keyboards.
As a result, the users can send and receive multimedia messages,
though they have never used a computer before. In this paper, methods
and implementation techniques for translating multimedia hieroglyphs
into English are explained",A Picture Language Translator,0
152,"A portable device for the translation of braille to text
This paper presents the development of a portable device for the translation
of embossed Braille to text. The device optically scans a Braille
page and outputs the equivalent text output in real time, thus acting
as a written communications gateway between sighted and vision impaired
persons.",A portable device for the translation of braille to text,0
153,"The social relations of e-government diffusion in developing countries:
the case of Rwanda
Rwanda has undergone a rapid turnaround from one of the most technologically
deficient countries only a decade ago to a country where legislative
business is conducted online and wireless access to the Internet
is available anywhere in the country. This is puzzling when viewed
against the limited progress made in other comparable developing
countries, especially those located in the same region, sub-Saharan
Africa, where the structural and institutional constraints to e-government
diffusion are similar. Based on an exploratory case study of the
country's e-government system that draws on group and social theories,
I argue that the convergence of four factors associated with the
policy environment, political leadership, emigrants and refugee returnees,
and epistemic communities account for Rwanda's achievements. The
primacy of interest group politics in the unfolding story of e-government
diffusion in developing countries is underscored and potential areas
for further research highlighted.","The social relations of e-government diffusion in developing countries:
the case of Rwanda",0
154,"Design of an advanced platform for citizen participation committed
to ensuring freedom of speech
The expansion of new platforms of digital democracy does not necessarily
entail an increase in citizen participation. The VOTESCRIPT group
has made a sociological analysis to determine the causes of this
apparent failure, reaching the conclusion that users are demanding
capabilities that are not available in present systems.


This paper presents a proposal for an advanced system of debate in
an environment of digital democracy which overcomes the limitations
of existing systems. We have been especially careful in applying
security procedures in telematic systems, for they are to offer citizens
the guarantees that society demands. New functional tools have been
included to ensure user authentication and to permit anonymous participation
where the system is unable to disclose or even to know the identity
of system users. The platform prevents participation by non-entitled
persons who do not belong to the authorized group from giving their
opinion. Furthermore, this proposal allows for verifying the proper
function of the system, free of tampering or fraud intended to alter
the conclusions or outcomes of participation. All these tools guarantee
important aspects of both a social and technical nature, most importantly:
freedom of expression, equality and auditability.","Design of an advanced platform for citizen participation committed
to ensuring freedom of speech",0
155,"The case for multi-user design for computer aided learning in developing
regions
Computer-aided learning is fast gaining traction in developing regions
as a means to augment classroom instruction. Reasons for using computer-aided
learning range from supplementing teacher shortages to starting underprivileged
children off in technology, and funding for such initiatives range
from state education funds to international agencies and private
groups interested in child development. The interaction of children
with computers is seen at various levels, from unsupervised self-guided
learning at public booths without specific curriculum to highly regulated
in-class computer applications with modules designed to go with school
curriculum. Such learning is used at various levels from children
as young as 5 year-old to high-schoolers. This paper uses field observations
of primary school children in India using computer-aided learning
modules, and finds patterns by which children who perform better
in classroom activities seat themselves in front of computer monitors,
and control the mouse, in cases where children are required to share
computer resources. We find that in such circumstances, there emerges
a pattern of learning, unique to multi-user environments - wherein
certain children tend to learn better because of their control of
the mouse. This research also shows that while computer aided learning
software for children is primarily designed for single-users, the
implementation realities of resource-strapped learning environments
in developing regions presents a strong case for multi-user design.","The case for multi-user design for computer aided learning in developing
regions",0
156,"Understanding and designing for intermediated information tasks in
India
It's important to consider both primary and secondary users when designing
for intermediated interaction scenarios in India and elsewhere in
the developing world. However, most of this research has focused
on supporting users in the developed world who are voluntarily collaborating
on a computing task. Many users in India, especially those from disadvantaged
classes, have only partial or no physical access to computing devices.
We refer to these users as secondary users to distinguish them from
the primary users that the interface design process traditionally
considers. Secondary users must interact with information resources
via a proxy primary user who has the required access rights and skills.
The proxy's filtering and funneling decisions limit the secondary
users' information-seeking behavior; the secondary user might also
have an unequal power relationship with the proxy. Therefore, secondary
users might never know the full scope of actions and knowledge available
to them. If we are to realize the egalitarian potential of computing,
we must consider secondary users in the design process. We must develop
technologies that recognize the needs and aspirations of all classes
of users, including those without direct access to the user interface.
In fact, by designing user interfaces explicitly supporting intermediated
tasks, both primary and secondary users can benefit.","Understanding and designing for intermediated information tasks in
India",0
157,"Mobile phones may be the right devices for supporting developing
world accessibility, but is the WWW the right service delivery model?
In this paper we detail the synergies we have observed between the
features and limitations of mobile phones, and the usability and
accessibility requirements of rural developing world users. This
includes support for sequential interaction, multimedia input and
output, asynchronous messaging and a universally familiar numeric
keypad. However, we argue that the WWW as currently conceived may
be an inappropriate model for delivering mobile information services
in this context. We highlight a number of tensions we have observed
between the traditional web model, and the design synergies that
we have uncovered. To demonstrate an alternative framework, we describe
CAM --- a platform for delivering mobile information services in
the rural developing world. Supporting scripted execution, media-driven,
tangible interaction as well as an offline usage model, CAM is uniquely
adapted both to rural accessibility requirements and the inherent
capabilities of mobile phones. By learning from the CAM design, we
can either improve the design of existing mobile web standards and
services, or implement a more appropriate framework altogether.","Mobile phones may be the right devices for supporting developing
world accessibility, but is the WWW the right service delivery model?",0
158,"Mobile phones and paper documents: evaluating a new approach for
capturing microfinance data in rural India
CAM is a user interface toolkit that allows a camera-equipped mobile
phone to interact with paper documents. It is designed to automate
inefficient, paper-intensive information processes in the developing
world. In this paper we present a usability evaluation of an application
built using CAM for collecting data from microfinance groups in rural
India. This application serves an important and immediate need in
the microfinance industry. Our quantitative results show that the
user interface is efficient, accurate and can quickly be learned
by rural users. The results were competitive with an equivalent PC-based
UI. Qualitatively, the interface was found easy to use by almost
all users. This shows that, with a properly designed user interface,
mobile phones can be a preferred platform for many rural computing
applications. Voice feedback and numeric data entry were particularly
well-received by users. We are conducting a pilot of this application
with 400 microfinance groups in India.","Mobile phones and paper documents: evaluating a new approach for
capturing microfinance data in rural India",0
159,"Designing an architecture for delivering mobile information services
to the rural developing world
Implementing successful rural computing applications requires addressing
a number of significant challenges. Recent advances in mobile phone
computing capabilities make this device a likely candidate to address
the client hardware constraints. Long battery life, wireless connectivity,
solid-state memory, low price and immediate utility all make it better
suited to rural conditions than a PC. However, current mobile software
platforms are not as appropriate. Web-based mobile applications are
hard to use, do not take advantage of the mobile phone's media capabilities
and require an online connection. Custom mobile applications are
difficult to develop and distribute. To address these limitations
we present CAM - a new framework for developing and deploying mobile
computing applications in the rural developing world. CAM applications
are accessed by capturing barcodes using the mobile phone camera,
or entering numeric strings with the keypad. Supporting minimal navigation,
direct linkage to paper practices and offline multi-media interaction,
CAM is uniquely adapted to rural device, user and infrastructure
constraints. To illustrate the breadth of the framework, we list
a number of CAM-based applications that we have implemented or are
planning. These include processing microfinance loans, facilitating
rural supply chains, documenting grassroots innovation and accessing
electronic medical histories.","Designing an architecture for delivering mobile information services
to the rural developing world",0
160,"iShakti--Crossing the Digital Divide in Rural India
This paper describes iShakti, a real-world, Intelligent, Interactive
and Adaptive Web application. At present, iShakti is deployed across
1000 rural kiosks in India, covering 5000 villages and reaching 1
million people. Further scale up is underway, expected to cover tens
of thousands of villages within the next 2 years. iShakti is a ""virtual
information and marketing channel', deploying leading-edge technology
in a developing-world environment. It allows rich interactions with
people in previously ""mediadark' regions, with easy access to high-value
community development services coupled with engaging and scalable
market and brand development activities. The impact is already being
felt -- iShakti is giving some of the most deprived and disempowered
people more choice and control over their lives, and providing significant
independent revenue for the iShakti entrepreneurs. Computational
Intelligence is both in the design as well as the personalisation
and synchronisation algorithms. The project was nominated as a finalist
of the Stockholm Challenge (Economic Development category), an international
award for ICT projects in ""underserved' regions of the world [1].",iShakti--Crossing the Digital Divide in Rural India,0
161,"Tamil market: a spoken dialog system for rural India
In this paper, we describe the design process, results, and observations
from a pilot user study for Tamil Market, a speech-driven agricultural
query system, conducted in community centers in rural India. The
primary users were rural villagers of varying degrees of literacy
from three districts of Tamil Nadu. Preliminary findings from a Wizard-of-Oz
field study show that rural villagers are able to navigate through
a dialog system using their voice, regardless of literacy level and
previous experience with technology. Traditional user study techniques,
however, favor literate users and are ill-suited to research in developing
regions.",Tamil market: a spoken dialog system for rural India,1
162,"Speech Recognition for Illiterate Access to Information and Technology
In rural Tamil Nadu and other predominantly illiterate communities
throughout the world, computers and technology are currently inaccessible
without the help of a literate mediator. Speech recognition has often
been suggested as a key to universal access, but success stories
of speech-driven interfaces for illiterate end users are few and
far between. The challenges of dialectal variation, multilingualism,
cultural barriers, choice of appropriate content, and, most importantly,
the prohibitive expense of creating the necessary linguistic resources
for effective speech recognition are intractable using traditional
techniques. This paper presents an inexpensive approach for gathering
the linguistic resources needed to power a simple spoken dialog system.
In our approach, data collection is integrated into dialog design:
Users of a given village are recorded during interactions, and their
speech semi-automatically integrated into the acoustic models for
that village, thus generating the linguistic resources needed for
automatic recognition of their speech. Our design is multi-modal,
scalable, and modifiable. It is the result of an international, cross-disciplinary
collaboration between researchers and NGO workers who serve the rural
poor in Tamil Nadu. Our groundwork includes user studies, stakeholder
interviews and field recordings of literate and illiterate agricultural
workers in three districts of Tamil Nadu over the summer and fall
of 2005. Automatic speech recognition experiments simulating the
spoken dialog systems' performance during initialization and gradual
integration of acoustic data informed the holistic structure of the
design. Our research addresses the unique social and economic challenges
of the developing world by relying on modifiable and highly transparent
software and hardware, by building on locally available resources,
and by emphasizing community operation and ownership through training
and education",Speech Recognition for Illiterate Access to Information and Technology,1
163,"Rural Telephony: A Socio-Economic Case Study
Information and communication technology (ICT) has the potential to
bring in development to rural areas in the third world. Any deployment
of technology however should be backed by a positive economic activity
to be sustainable. This paper reports on experience with the economics,
as well as the social aspects of Voice-over-IP (VoIP) as a service.
In Jan 2003, we established a WiFi link from a site with wired Internet
connection to a remote village site. On learning the demand for a
telephone facility at the village, we setup a VoIP service. The setup
has been running with reasonable success since then. We have collected
a wide variety of statistics on the usage of the service. Although
we used the relatively low-cost WiFi technology, the expenses have
been high. The capital expense is dominated by antenna tower (40m:
U.S.$6,600). The WiFi equipment and the solar power system added
significantly to the cost too (about U.S. $3,100). The revenue generated
from the phone calls has averaged at about $52/month. Hence this
service alone may not be sufficient, and other targeted services
are necessary to sustain ICT in rural villages. However, on the positive
side we think that telephony facility can attract potential ICT users
to the setup since people can relate to the service immediately (unlike
say, Web browsing)",Rural Telephony: A Socio-Economic Case Study,0
164,"The usage model: describing product usage during design and development
A usage model is a collection of data that describes system usage
within a stated context. The usage model data describe the interactions
between the user and the system at a level that identifies the system's
benefits to the user.",The usage model: describing product usage during design and development,0
165,"South African sign language machine translation project
We describe the South African Sign Language Machine Translation project,
and point out the role that the project is playing in the larger
context of South African Sign Language and accessibility for the
South African Deaf community.",South African sign language machine translation project,0
166,"Interactive gaming tools, to acquire mouse control for illiterate
and people with disability
India is home to one-third the world's non-literate. First step to
introduce them with computer, user interface etc, is very necessary
that they should have skill to relate the mouse movement with the
work of the button and click or double click.


To teach them the computer, interactive kiosk or any other issue is
very tough for the instructed as well for the learner for the first
time. Main problem we encounter is mouse control, synchronization
of the mouse on physical level and correspondence to the cursory
moment of the virtual world say per example screen.


There is a dire need of the software an interactive technique, which
can help to solve the problem at hand, make the illiterate and person
with disability to grasp the skills necessary to learn first mouse
control before going ahead. Also the Game or interface should be
simple, effective and enjoyable experience for the users, unlike,
complicated, boring and hard to understand the mouse moments, click
etc.


At our lab, we have begun using a interactive game or method for mouse
control, we have found it very easy to teach the mass the first step
towards the digital generation.","Interactive gaming tools, to acquire mouse control for illiterate
and people with disability",1
167,"Information salience and interpreting information
The information available for many situations often causes information
overload. To help prevent this overload, the designer and writer
need to carefully consider the issues of what are the most salient
information elements for the reader and what can be done to queue
the reader that this is the most salient information.",Information salience and interpreting information,0
168,"TinyPC: enabling low-cost internet access in developing regions
Benefits of the Internet and communication technologies are limited
to the world's ""first-world"" population. Cost factors, low literacy,
and limited access to power and bandwidth in developing regions prohibit
Internet access for potential developing-world users. Apart from
limited communication infrastructure (telephone lines, ISPs, 802.11
long-distance links, etc.) a fundamental road-block in providing
Internet access to developing-world users is the lack of affordable
end-user computing devices. Most previous attempts to develop inexpensive
computing devices were commercial failures as they were unable to
keep the retail costs low. In this paper we present the design of
TinyPC - a low-cost computing device specifically aimed at providing
basic Internet access (web browsing, email) to developing-world users.
TinyPC is inspired by recent advances in embedded networked systems
(like sensor networks) and we show that, even today, with TinyPC
it is possible to connect a developing-world user to the Internet
in price ranges well below $100.",TinyPC: enabling low-cost internet access in developing regions,0
169,"Developmental informatics at IIT Bombay
IIT Bombay's Developmental Informatics Lab is a cross disciplinary
group consisting of 6 faculty, 30 research staff and several students.
The lab is working towards increasing access to information -- through
the use of internet and communication technologies -- to communities
in the developing world especially rural and small town India. The
lab is supported by Indian Government funding sources as well as
corporate and multi-lateral agencies to solve technical problems
in local communities in sustainable ways. This paper focuses on two
mature projects of the lab -- one caters to Indian farmers while
another helps with the education of tribal populations.",Developmental informatics at IIT Bombay,1
170,"Microfinance: a technical framework for cross border credit in India
The Indian economy has been growing at a fast pace for the past few
years but not all have benefited by this growth. Globalization has
given a tremendous opportunity to grow but this growth has been restricted
to a chosen few. This has resulted in an increasing gap between the
haves and have-nots of the society. Microfinance can help reduce
this disparity and lead to a more equitable growth of the country.


Technology has grown tremendously in the past decade and has changed
the way the various sectors operate today. It has become one of the
key sustainers and drivers for any sector. It is now playing a key
sustainer role in microfinance sector as well. Many technological
vendors are coming up with low cost solutions for the sector, which
can lower down the transactional costs.",Microfinance: a technical framework for cross border credit in India,0
171,"Usability of voting systems: baseline data for paper, punch cards,
and lever machines
In the United States, computer-based voting machines are rapidly replacing
other older technologies. While there is potential for this to be
a usability improvement, particularly in terms of accessibility,
the only way it is possible to know if usability has improved is
to have baseline data on the usability of traditional technologies.
We report an experiment assessing the usability of punch cards, lever
machines, and two forms of paper ballot. There were no differences
in ballot completion time between the four methods, but there were
substantial effects on error rate, with the paper ballots superior
to the other methods as well as an interaction with age of voters.
Subjective usability was assessed with the System Usability Scale
and showed a slight advantage for bubble-style paper ballots. Overall,
paper ballots were found to be particularly usable, which raises
important technological and policy issues.","Usability of voting systems: baseline data for paper, punch cards,
and lever machines",0
