,title-abstract,title,label
151,"Engineering-based processes and agile methodologies for software
development: a comparative case study
The emergence of various software development methodologies raises
the need to evaluate and compare their efficiencies. One way of performing
such a comparison is to have different teams apply different process
models in the implementation of multiple versions of common specifications.
This study defines a new cognitive activity classification scheme
which has been used to record the effort expended by six student
teams producing parallel implementations of the same software requirements
specifications. Three of the teams used a process based on the Unified
Process for Education (UPEDU), a teaching-oriented process derived
from the Rational Unified Process. The other three teams used a process
built around the principles of the Extreme Programming (XP) methodology.
Important variations in effort at the cognitive activity level between
teams shows that the classification could scarcely be used without
categorization at a higher level. However, the relative importance
of a category of activities aimed at defining ""active"" behaviour
was shown to be almost constant for all teams involved, possibly
showing a fundamental behaviour pattern. As secondary observations,
aggregate variations by process model tend to be small and limited
to a few activities, and coding-related activities dominate the effort
distribution for all the teams.","Engineering-based processes and agile methodologies for software
development: a comparative case study",0
152,"Student performance in CS1 with distributed pair programming
Pair programming has been shown to provide many pedagogical benefits,
particularly for students who are learning to program. One drawback
with pair programming is its collocation requirement, which makes
it difficult for some students to enjoy these benefits. We report
on an experiment with a tool that allows students to pair program
from separate locations. Our results indicate that students who experience
the increased flexibility of distributed pairing perform as well
in their introductory programming course as students who have to
physically meet in order to pair. These students are also as confident
as the collocated students. We also confirm earlier results reported
by others that pair programming results in greater student confidence
and increased student performance.",Student performance in CS1 with distributed pair programming,0
153,"Teaching extreme programming to large groups of students
We find the extreme programming methodology highly suitable for introducing
undergraduate students to software engineering. To be able to apply
this methodology at a reasonable teaching cost for large student
groups, we have developed two courses that work in tandem: a team
programming course taken by more than 100 students, and a coaching
course taken by around 25 students. In this paper we describe our
view of how extreme programming fits into the software engineering
curriculum, our approach to teaching it, and our experiences, based
on two years of running these courses. Particularly important aspects
of our set up include team coaching (by older students), fixed working
hours, and colocation during development. Our experiences so far
are very positive, and we see that students get a good basic understanding
of the important concepts in software engineering, rooted in their
own practical experience.",Teaching extreme programming to large groups of students,0
154,"A multiple case study on the impact of pair programming on product
quality
Pair programming is a programming technique in which two programmers
use one computer to work together on the same task. There is an ongoing
debate over the value of pair programming in software development.
The current body of knowledge in this area is scattered and unorganized.
Review shows that most of the results have been obtained from experimental
studies in university settings. Few, if any, empirical studies exist,
where pair programming has been systematically under scrutiny in
real software development projects. Thus, its proposed benefits remain
currently without solid empirical evidence. This paper reports results
from four software development projects where the impact of pair
programming on software product quality was studied. Our empirical
findings appear to offer contrasting results regarding some of the
claimed benefits of pair programming. They indicate that pair programming
may not necessarily provide as extensive quality benefits as suggested
in literature, and on the other hand, does not result in consistently
superior productivity when compared to solo programming.","A multiple case study on the impact of pair programming on product
quality",0
155,"Teaching Computer Science Courses Using Extreme Programming (XP)
Methodology
This paper describes the extreme programming (XP) methodology and
its effectiveness in incorporating its practices in computer science
curriculum. We explored several merits and demerits of this incorporation
based on our experiences and observations which are supported by
other researchers. In this study we considered those courses of computer
science that involve the processes of software development and analysis.
It has been found that XP in full practice is vulnerable against
a single course of software engineering, so some of its practices
should be incorporated in the first semester of computer science
curriculum and rest should be incorporated in later years. We start
our work from the introductory course in computer science where we
first implement the concept of pair programming and then implement
other practices. Some suggestions are included in this work that
can be helpful in implementing this methodology.","Teaching Computer Science Courses Using Extreme Programming (XP)
Methodology",0
156,"Test-driven development: Concepts, taxonomy, and future direction
The test-driven development strategy requires writing automated tests
prior to developing functional code in small, rapid iterations. XP
is an agile method that develops object-oriented software in very
short iterations with little upfront design. Although not originally
given this name, TDD was described as an integral XP practice necessary
for analysis, design, and testing that also enables design through
refactoring, collective ownership, continuous integration, and programmer
courage. Along with pair programming and refactoring, TDD has received
considerable individual attention since XP's introduction. Developers
have created tools specifically to support TDD across a range of
languages and have written numerous books explaining how to apply
TDD concepts. Researchers have begun to examine TDD's effects on
defect reduction and quality improvements in academic and professional
practitioner environments, and educators have started to examine
how to integrate TDD into computer science and software engineering
pedagogy.","Test-driven development: Concepts, taxonomy, and future direction",0
157,"Towards Increasing the Compatibility of Student Pair Programmers
As pair programming is used widely in software engineering education,
instructors may wish to proactively form pairs to increase the likelihood
of compatible pairs. A study involving 361 software engineering students
was carried out at North Carolina State University to understand
and predict pair compatibility. We have found that students are compatible
with partners whom they perceive of similar skill, although instructors
cannot proactively manage this perception. Pairing of two minority
students is more likely and mixed gender pairs are less likely to
be compatible. Additionally, pairing of students with similar actual
skill level as measured by midterm grades in class, GPA, and SAT/GRE
scores also likely results in compatible pairs. Our research addresses
the following challenges faced by instructors in software engineering:
1) organizational concern in pairing of students; 2) increasing the
retention rates of female and minority students in classes; and 3)
proactively forming mutually-compatible pairs.",Towards Increasing the Compatibility of Student Pair Programmers,1
158,"Pair programming: An alternative to reviews and inspections?
The benefits of pair programming in relation to reviews and inspections
applied to software development are discussed. Pair programming is
defined as a practice in which two programmers sit side by side at
one computer for developing software. Pair programming supports a
higher focus on the task as a result of the peer pressure that comes
along with it. Program code knowledge is distributed among two or
more developers as soon as the code is typed. It is suggested that
traditional QA processes, such as inspections and reviews, must be
adapted to accommodate today's need for distributed development,
low overhead, electronic processing, and storage of process data
and artifacts.",Pair programming: An alternative to reviews and inspections?,0
159,"How to steer an embedded software project: tactics for selecting
the software process model
Modern large new product developments (NPD) are typically characterized
by many uncertainties and frequent changes. Often the embedded software
development projects working on such products face many problems
compared to traditional, placid project environments. One of the
major project management decisions is then the selection of the project's
software process model. An appropriate process model helps coping
with the challenges, and prevents many potential project problems.
On the other hand, an unsuitable process choice causes additional
problems. This paper investigates the software process model selection
in the context of large market-driven embedded software product development
for new telecommunications equipment. Based on a quasi-formal comparison
of publicly known software process models including modern agile
methodologies, we propose a process model selection frame, which
the project manager can use as a systematic guide for (re)choosing
the project's process model. A novel feature of this comparative
selection model is that we make the comparison against typical software
project problem issues. Some real-life project case examples are
examined against this model. The selection matrix expresses how different
process models answer to different questions, and indeed there is
not a single process model that would answer all the questions. On
the contrary, some of the seeds to the project problems are in the
process models themselves. However, being conscious of these problems
and pitfalls when steering a project enables the project manager
to master the situation.","How to steer an embedded software project: tactics for selecting
the software process model",0
160,"The Effect of Human Memory Organization on Code Reviews under Different
Single and Pair Code Reviewing Scenarios
Human memory organization has been shown to be related to how programmers
understand programs. In recent years, agile methods brought the emphasis
back on human and social aspects of software engineering with a set
of new principles and practices. One of them, pair programming has
been shown to improve quality and reduce the development costs. In
this position paper, we propose a controlled experiment to evaluate
the effect of human memory organization through chunking on code
reviews under different single and pair code reviewing scenarios.","The Effect of Human Memory Organization on Code Reviews under Different
Single and Pair Code Reviewing Scenarios",0
161,"How and Why Collaborative Software Development Impacts the Software
Engineering Course
This paper presents the results of an initial quantitative investigation
to assess a variety of factors that potentially affect the collaborative
software development experience. This research was conducted with
119 students in two undergraduate software engineering classes at
North Carolina State University. A survey was administered where
students could reflect on their collaborative experiences. We analyzed
these factors for interrelationships as well as for correlations
with performance in the course, grade point average, and SAT scores.
Our findings support the components of the proposed Social Interaction
Model of Pair Programming. The substantiation of the Social Interaction
Model of Pair Programming values suggests that they should be considered
in course planning. We also find that work ethic and self-perceived
programming ability positively correlate with GPA.","How and Why Collaborative Software Development Impacts the Software
Engineering Course",1
162,"Teaching Software Engineering Practices with Extreme Programming
Extreme Programming (XP), one of many models for software development,
has challenged some traditional software engineering practices while
taking others to the extreme. The controversial practices raise questions
about the role of XP in teaching undergraduate software engineering
courses, especially capstone project courses. Can an XP model for
software development be successfully used in teaching software engineering
practices? Specific educational goals for the course are that 1)
students recognize the strengths and weaknesses of XP as a model
for software development and 2) that students evaluate XP practices
in the larger context of other software engineering practices. Students
should also complete a software development project while following
a defined set of processes and practices. Students in a 4 credit,
one-semester software engineering practices course used XP for their
project. A survey of fifteen practices representing both XP and more
traditional software engineering practices was given to students
upon completion of the course to determine the students’ perceptions
and experiences. Overall, students were successful in using XP for
their projects. Students liked pair programming, automated testing,
and test-first and believed it contributed to their success. The
XP practices of simple design and refactoring did not work well.
XP’s practices for embracing change accommodates changing requirements,
design, and code but do not manage change well for the overall goals
of the product. Survey results and anecdotal evidence suggests that
108 students were aware of the strengths and weaknesses of XP and
its relationship to more traditional software engineering practices.",Teaching Software Engineering Practices with Extreme Programming,0
163,"Preliminary analysis of the effects of pair programming and test-driven
development on the external code quality
Test-driven development (TDD) and pair programming (PP) are the key
practices of eXtreme Programming methodology that have caught the
attention of software engineers and researchers worldwide. On of
the aims of the large experiments performed at Wroclaw University
of Technology was to investigate the difference between test-driven
development and the traditional, tets-last development as well as
pair programming and solo programming with respect to the external
code quality. It appeared that the external code quality was lower
when test-driven development was used instead of the classic, test-last
software development approach in case of solo programmers (p=0.013).
There was no difference in the external code quality when pair programming
was used instead of solo programming.","Preliminary analysis of the effects of pair programming and test-driven
development on the external code quality",1
164,"A Cross-program investigation of students' perception of agile methods
Research was conducted on using agile methods in software engineering
education. This paper explores the perceptions of students from five
different academic levels of agile practices. Information has been
gathered through the collection of quantitative and qualitative data
over three academic years, and analysis reveals student experiences,
mainly positive but also some negative. Student opinions indicate
the preference to continue to use agile practices at the workplace
if allowed. A way these findings may potentially be extrapolated
to the industrial settings is discussed. Finally, this report should
encourage other academics considering adoption of agile methods in
their computer science or software engineering curricula.",A Cross-program investigation of students' perception of agile methods,0
165,"Investigating pair-programming in a 2nd-year software development
and design computer science course
This paper presents the results of a pair programming experiment conducted
at the University of Auckland (NZ) during the first semester of 2004.
It involved 300 second year computer science students attending a
software design and construction course. We investigated similar
issues to those reported by L. Williams et al., (2003) and employed
a subset of the questionnaires used on the experiments presented.
Our results support the use of pair programming as an effective programming/design
learning technique.","Investigating pair-programming in a 2nd-year software development
and design computer science course",1
166,"Agile software development: human values and culture
Software engineers need to know how to evaluate different methods
of developing software. A group of new development methods have emerged
under the general label ""agile development."" These techniques are
sometimes called ""light weight"" as opposed to ""heavy weight"" techniques
such as those based on the waterfall model. Two classic ethical techniques
- utilitarian and deontological analyses - can offer insights into
the arguments surrounding, agile methods. These and other applied
ethics techniques offer software engineers a more precise language
for articulating their ideas about software engineering issues that
involve human values.",Agile software development: human values and culture,0
167,"Two controlled experiments concerning the comparison of pair programming
to peer review
This paper reports on two controlled experiments comparing pair programming
with single developers who are assisted by an additional anonymous
peer code review phase. The experiments were conducted in the summer
semester 2002 and 2003 at the University of Karlsruhe with 38 computer
science students. Instead of comparing pair programming to solo programming
this study aims at finding a technique by which a single developer
produces similar program quality as programmer pairs do but with
moderate cost. The study has one major finding concerning the cost
of the two development methods. Single developers are as costly as
programmer pairs, if both programmer pairs and single developers
with an additional review phase are forced to produce programs of
similar level of correctness. In conclusion, programmer pairs and
single developers become interchangeable in terms of development
cost. As this paper reports on the results of small development tasks
the comparison could not take into account long time benefits of
either technique.","Two controlled experiments concerning the comparison of pair programming
to peer review",1
168,"Pair programming vs. side-by-side programming
In agile methodologies communication between programmers is very important.
Some of them (e.g. XP or Crystal Clear) recommend pair programming.
There are two styles of pair programming: XP-like and side-by-side
(the latter comes from Crystal Clear). In the paper an experiment
is described that aimed at comparison of those two styles. The subjects
were 25 students of Computer Science of 4th and 5th year of study.
They worked for 6 days at the university (in a controlled environment)
programming Web-based applications with Java, Eclipse, MySQL, and
Tomcat. The results obtained indicate that side-by-side programming
is a very interesting alternative to XP-like pair programming mainly
due to less effort overhead (in the experiment the effort overhead
for side-by-side programming was as small as 20%, while for XP it
was about 50%).",Pair programming vs. side-by-side programming,1
169,"The drawing carousel: A Pair Programming experience
The participants will experience how a pair programming team works.
Working in a single pair is different from working on your own: You
have to articulate what you want to do, the other person (probably)
has some different insights, and the result will be different from
what you would have done on your own. But.. this is only half of
the story: working in a Pair Programming Team has many more advantages:
knowledge is spread, the team creates an own style, parallel development
becomes easy, truck factor (http://c2.con/cgi/wiki?TruckNumber) is
reduced. The team creates the product (instead of individual programmers
creating the parts), the product is a whole, not a mixture of individual
results. You will learn about the necessity of agile tools like daily
standup meetings, pair rotation, coding standards and collective
code ownership, how they work, and what their effects are. You will
experience improvements for the quality of you product, and for the
productivity of the team.",The drawing carousel: A Pair Programming experience,0
170,"Pair Programming as a Model of Collaborative Learning: A Review of
the Research
Pair programming is a form of collaborative learning; the pair works
together to achieve a common goal. Recent research has clearly documented
the benefits of pair programming on student performance. Collaborative
learning research has established two things: (1) the effectiveness
of having students work together and, (2) the critical attributes
common to successful collaborative learning approaches. This paper
uses the critical attributes of collaborative learning as a framework
to review research on pair programming. The conclusion is that pair
programming, as reported in the literature, is a model of collaborative
learning, i.e., pair programming is generally consistent with the
identified critical attributes. One way that those of us who use
the pair programming pedagogy can enhance this consistency is to
increase the emphasis on the pair programming process.","Pair Programming as a Model of Collaborative Learning: A Review of
the Research",0
171,"Experiences with pair and tri programming in a second level course
In this paper we describe our experiences with multi-programming (pair
and tri programming) in a second level course. The course, ""Application
Software Development"" is a second year course, which has a heavy
emphasis on Java programming in the labs as well as the development
of a full-fledged project. The objective of the course is to build
an entire project that comprises of various software engineering
activities that span across the semester. In general, we observe
that multi-programming improves the students' ability in analytical
thinking and communicating the conceptual ideas. It also raises certain
issues when this approach is adopted in the educational context.
In this paper we discuss some of these issues. Overall, multi-programming
experience has been a rewarding experience for the students in spite
of certain problems that were encountered .",Experiences with pair and tri programming in a second level course,0
172,"The new context for software engineering education and training
(no abstract)",The new context for software engineering education and training,0
173,"eXtreme Programming - helpful or harmful in educating undergraduates?
Criticism is sometimes leveled at the academic Software Engineering
community on the basis that current educational practices are too
document-centric. Both students and practitioners have suggested
that one of the popular, lighter-weight, agile methods would be a
better choice. This paper examines the educational goals for undergraduate
Software Engineering education and considers how they might be met
by the practices of eXtreme Programming. Our judgment is that education
about some agile practices could be beneficial for small-scale development.
However, as it stands now, eXtreme Programming as a package does
not lend itself for use in educating about large-scale system development
in tertiary education.",eXtreme Programming - helpful or harmful in educating undergraduates?,0
174,"Dialog-based protocol: an empirical research method for cognitive
activities in software engineering
This paper proposes dialog-based protocol for the study of the cognitive
activities during software development and evolution. The dialog-based
protocol, derived from the idea of pair programming, is a significant
alternative to the common think-aloud protocol, because it lessens
the Hawthorne and placebo effects. Using screen-capturing and voice
recording instead of videotaping further reduces the Hawthorne effect.
The self-directed learning theory provides an encoding scheme and
can be used in analyzing the data. A case study illustrates this
new approach.","Dialog-based protocol: an empirical research method for cognitive
activities in software engineering",0
175,"Pair Programming in Graduate Software Engineering Course Projects
Pair programming has been used in undergraduate classes in order to
develop student skills and to enhance student learning. Experiments
with such an approach have demonstrated positive effects. This paper
investigates the effects of pair programming in the graduate software
engineering class by conducting a case study with six students who
were assigned to work on incremental changes on an open source application
either as pairs or as individuals. The results of the case study
showed that paired students completed their change request tasks
faster and with higher quality than individuals. They also wrote
less lines of code and used more meaningful variable names. Pair
programming could be an effective and useful approach for graduate
software engineering classes.",Pair Programming in Graduate Software Engineering Course Projects,1
176,"Undergraduate student perceptions of pair programming and agile software
methodologies: verifying a model of social interaction
One of the reasons that undergraduate students, particularly women
and minorities, can become disenchanted with computer science education
is because software development is wrongly characterized as a solitary
activity. We conducted a collective case study in a software engineering
course at North Carolina State University to ascertain the effects
of a collaborative pedagogy intervention on student perceptions.
The pedagogy intervention was based upon the practices of agile software
development with a focus on pair programming. Six representative
students in the course participated in the study. Their perspectives
helped validate a social interaction model of student views. The
findings suggest that pair programming and agile software methodologies
contribute to more effective learning opportunities for computer
science students and that students understand and appreciate these
benefits.","Undergraduate student perceptions of pair programming and agile software
methodologies: verifying a model of social interaction",1
177,"Effects of pair programming at the development team level: an experiment
We studied the effects of pair programming in a team context on productivity,
defects, design quality, knowledge transfer and enjoyment of work.
Randomly formed three pair programming and two solo programming teams
performed the same 400-hour fixed-effort project. Pair programming
increased the development effort of the first tasks considerably
compared to solo programming, but later the differences were small.
Due to this learning time the pair programming teams had worse overall
project productivity. Task complexity did not affect the effort differences
between solo and pair programming. The pair programming teams wrote
code with fewer defects, but were less careful in system testing,
and therefore delivered systems with more defects. They may have
relied too much on the peer review taking place during programming.
Knowledge transfer seemed to be higher within the pair programming
teams. Finally, we also found weak support for higher enjoyment of
work in the pair programming teams.",Effects of pair programming at the development team level: an experiment,1
178,"Empirical validation of pair programming
This paper discusses an empirical assessment of pair programming.
Several agile processes arose and have been adopted in industry with
the promise of producing working software in the early phases of
production process and to make the organization flexible and adaptable
with respect to the changing environment. The outcomes of the experiments
can be summarized as follows: (i) pair programming improves the productivity
of developers with respect to solo programming; (ii) it also fosters
knowledge transfer between the developers of the pair: the experiment
suggests that this effect is emphasized when both the components
own the same educational background; and, finally, (iii) distributing
the components of a pair could seriously deteriorate expected benefits,
if an appropriate support for communication and collaboration is
not set up.",Empirical validation of pair programming,0
179,"Managing a project course using Extreme Programming
Shippensburg University offers an upper division project course in
which the students use a variant of Extreme Programming (XP) including:
the Planning Game, the Iteration Planning Game, test driven development,
stand-up meetings and pair programming. We start the course with
two weeks of controlled lab exercises designed to teach the students
about test driven development in JUnit/Eclipse and designing for
testability (with the humble dialog box design pattern) while practicing
pair programming. The rest of our semester is spent in three four-week
iterations developing a product for a customer. Our teams are generally
large (14-16 students) so that the projects can be large enough to
motivate the use of configuration management and defect tracking
tools. The requirement of pair programming limits the amount of project
work the students can do outside of class, so class time is spent
on the projects and teaching is on-demand individual mentoring with
lectures/labs inserted as necessary. One significant challenge in
managing this course is tracking individual responsibilities and
activities to ensure that all of the students are fully engaged in
the project. To accomplish this, we have modified the story and task
cards from XP to provide feedback to the students and track individual
performance against goals as part of the students' grades. The resulting
course has been well received by the students. This paper will describe
this course in more detail and assess its effect on students' software
engineering background through students' feedback and code metrics.",Managing a project course using Extreme Programming,0
180,"Pair Programming Strategies for Middle School Girls
A large gender gap exists with who designs and produces new computer
technology; men overwhelmingly dominate the field. Studies have shown
that women are more likely to pursue and persist in computer science
when they have the confidence to problem-solve and explore without
fear of breaking the computer, see social aspects of computing, and
see a value to computing consistent with their self identity. Pair
programming, developed for use in software design as part of the
extreme programming methodology, puts two people working together
at all phases of software development. Pair programming is also a
collaborative, instructional approach, shown to increase learning,
investment, and interest in computer science among both male and
female university students, in particular females. We are studying
pair programming with middle school girls for the purpose of devising
a controlled study of the benefits. This paper will describe how
we have implemented pair programming in the middle school environment
and what we have learned so far about how this approach may benefit
girls. We describe our current strategies so that others may use
this collaborative approach both for experimentation and for practical
application.",Pair Programming Strategies for Middle School Girls,0
181,"An empirical study of relationships among extreme programming engineering
activities
Extreme programming (XP) is an agile software process that promotes
early and quick production of working code. In this paper, we investigated
the relationship among three XP engineering activities: new design,
refactoring, and error fix. We found that the more the new design
performed to the system the less refactoring and error fix were performed.
However, the refactoring and error fix efforts did not seem to be
related. We also found that the error fix effort is related to number
of days spent on each story, while new design is not. The relationship
between the refactoring effort and number of days spent on each story
was not conclusive.","An empirical study of relationships among extreme programming engineering
activities",0
182,"eXtreme Teaching: A framework for continuous improvement
Many universities have experienced an increase in the intake of students
and at the same time cuts in the budgets for teaching. Many teachers
have discovered, for a number of reasons, that they have to adjust
their teaching or even a course with short notice. These facts pose
a challenge to the teachers’ agility in adapting to changes—and in
doing it in a cost-efficient way. We propose eXtreme Teaching as
a framework that allows teachers to focus on experimenting with and
improving their teaching techniques without compromising quality.
The framework and the associated practices provide quick, accurate
feedback that teachers can act on. eXtreme Teaching will allow better
student learning, stronger relationships with the students, increased
interaction and development of the staff involved, less risk—and
probably happier staff members. In this paper, we will describe the
eXtreme Teaching framework and discuss and motivate its background.",eXtreme Teaching: A framework for continuous improvement,0
183,"Software process improvement with agile practices in a large telecom
company
Besides the promise of rapid and efficient software development, agile
methods are well-appreciated for boosting communication and motivation
of development teams. However, they are not practical ""as such"" in
large organizations, especially because of the well-established,
rigid processes in the organizations. In this paper, we present a
case study where a few agile practices were injected into the software
process of a large organization in order to pilot pair programming
and improve the motivation and competence build-up. The selected
agile practices were pair programming, the planning game and collective
code ownership. We show how we adjust these practices in order to
integrate them into the existing software process of the company
in the context of a real software project.","Software process improvement with agile practices in a large telecom
company",0
184,"Task complexity and effectiveness of pair programming: An experimental
study
Extreme Programming, which is recently gaining popularity as an alternate
software development methodology, involves two programmers working
collaboratively to develop software. This study examined the efficacy
of pair programming by comparing the effectiveness of collaborating
pairs with those of programmers working individually. Student subjects
participated in a controlled laboratory experiment. Two factors were
manipulated in the experiment: programming task complexity (high
vs. low) and programmers working individually vs. in pairs. The performance
of programmer pairs was compared with those of the best performer
and the second best performer from among nominal pairs. An important
finding of the study is that programmer pairs outperform second best
programmers in nominal groups, but perform at comparable levels as
the best programmers in nominal groups. The best programmers among
collaborating pairs also develop significantly better understanding
of the problem domain, reflected in their task mental model, compared
to the second-best individuals working individually in nominal pairs.
Their mental models were however comparable to that of the best programmers
in the nominal groups. These two relationships were found to be consistent
across different levels of task complexity. In terms of perceptual
outcomes, the best programmers among the collaborating pairs have
comparable levels of overall satisfaction as the best and second-best
individuals in the nominal groups, while second-best programmers
among collaborating pairs have higher satisfaction than the best
and second-best individuals in the nominal pairs. An additional finding
was that best programmers among the collaborating pairs have higher
confidence in their solution than best programmers in nominal pair
when task complexity is low, but not when it is high.","Task complexity and effectiveness of pair programming: An experimental
study",1
185,"Programming in pairs with Alice to improve confidence, enjoyment,
and achievement
Students in an introductory computing class participated in a study
investigating the impact of using a graphics programming environment
(Alice) and pair-programming on confidence, enjoyment and achievement.
Sixty-four participants completed a short questionnaire and a content
pre-test about computer programming concepts. Students were then
assigned to one of two groups: individual or paired. The pairs completed
a tutorial on Alice and then completed a short assignment over a
period of one week working as a team of two. The individuals completed
the same tutorial and assignment but completed it alone. Lastly,
all participants took the same questionnaire and content post-test.
The results showed that all students experienced increased confidence
in programming, that students in pairs enjoyed programming more than
students who worked individually, and that all students performed
significantly better on the content post-test.","Programming in pairs with Alice to improve confidence, enjoyment,
and achievement",0
186,"The collaborative nature of pair programming
This paper considers the nature of pair programming. It focuses on
using pair programmers' verbalizations as an indicator of collaboration.
A review of the literature considers the benefits and costs of co-operative
and collaborative verbalization. We then report on a set of four
one-week studies of commercial pair programmers. From recordings
of their conversations we analyze which generic sub-tasks were discussed
and use the contribution of new information as a means of discerning
the extent to which each pair collaborated. We also consider whether
a particular role is more likely to contribute to a particular sub-task.
We conclude that pair programming is highly collaborative in nature,
however the level of collaboration varies according to task. We also
find that tasks do not seem aligned to particular roles, rather the
driver tends to contribute slightly more across almost all tasks.",The collaborative nature of pair programming,0
187,"Coordination for multi-person visual program development
Typically, visual programming has been limited to only one person
developing one program at a time. This article describes a technique
for helping multiple people coordinate working together on the same
diagram at the same time. This approach identifies transactions based
on domain syntax. These transactions are used to notify people when
someone else changes the diagram in a way that is likely to impact
other people's work. In particular, the system assigns ownership
of each syntactically incorrect element to the person who last acted
upon that element. This ownership can be transferred between people.
The potential problem of incomplete transactions when work extends
beyond a single session is resolved by restarting transactions when
work resumes. This syntax-based approach is particularly appropriate
for visual languages. Various domain constraints are described as
alternatives or supplements to the syntactic criteria. The technique
was validated with data from 20 groups of three people using CoDiagram,
a proof of concept system.",Coordination for multi-person visual program development,0
188,"Performances of pair designing on software evolution: a controlled
experiment
Evolving software design is a critical activity for many reasons:
inadequate documentation, loss of strategic knowledge due to personnel's
turnover, intrinsic complexity of software design. As a consequence,
performances in the evolution tasks may deteriorate. Some experiments
demonstrate that pair programming is able to reduce the time spent
for accomplishing the tasks while increasing the overall work quality.
Pair programming is usually applied to coding; the term 'pair designing'
refers to applying the practice of working in pairs to the design
phase. Because of the asymmetry existing between coding and designing,
pair designing could not replicate all the benefits of pair programming.
This paper discusses a controlled experiment for understanding which
are the effects of pair designing when evolving software design.","Performances of pair designing on software evolution: a controlled
experiment",1
189,"How distribution affects the success of pair programming
Recent experiments demonstrated the effectiveness of pair programming
in terms of quality and productivity. Growing interest towards global
software development is fostering the design of suitable methods
and tools for distributing software processes, at any level of detail,
from entire subprocesses up to a single activity. Consequently, people
placed in different locations could also share programming tasks
and related practices, such as pair programming. Unfortunately, distribution
might seriously compromise the success of pair programming, due to
communication and collaboration issues. We have performed an experiment
in order to investigate the impact of distribution on pair programming
when performing maintenance tasks. An interesting conjecture stems
from the experiment: under certain conditions, distributed pair's
components tend to dismiss from each other, stopping the collaborative
work. This can be a very expensive risk factor to keep into account
when planning tasks of distributed pair programming.",How distribution affects the success of pair programming,0
190,"Critical Personality Traits in Successful Pair Programming
Pair programming (PP) is a common practice in Extreme programming,
in which two programmers work together using a single computer. The
close interaction required by PP makes it difficult to apply. The
hypothesis is that certain personality traits are crucial for the
success of PP, and PP partners should be chosen based on these personality
traits. In this research, we first survey the programmers in industry
to identify the perceived important personality traits for PP, and
then conduct experiments to determine the significance of these personality
traits in successful PP.",Critical Personality Traits in Successful Pair Programming,1
191,"Pair collaboration in end-user debugging
The problem of dependability in end-user programming is an emerging
area of interest. Pair collaboration in end-user software development
may offer a way for end users to debug their programs more effectively.
While pair programming studies - primarily of computer science students
and professionals - report positive outcomes in terms of overall
program quality, little is known about specific activities that pairs
engage in that lead to those outcomes, or of how the previous results
may pertain to end-user programmers. In this paper we analyze protocols
of end-user pairs debugging spreadsheets. The results suggest that
end-user pairs can achieve rich reasoning, effective planning, and
systematic evaluation. Furthermore, end-user pairs provide specific
types of mutual support that facilitate the accomplishment of their
goals.",Pair collaboration in end-user debugging,0
192,"Interruptions on Software Teams: A Comparison of Paired and Solo
Programmers
This study explores interruption patterns among software developers
who program in pairs versus those who program solo. Ethnographic
observations indicate that interruption length, content, type, occurrence
time, and interrupter and interruptee strategies differed markedly
for radically collocated pair programmers versus the programmers
who primarily worked alone. After presenting an analysis of 242 interruptions
drawn from more than 40 hours of observation data, we discuss how
team configuration and work setting influenced how and when developers
handled interruptions. We then suggest ways that CSCW systems might
better support pair programming and, more broadly, provide interruption-handling
support for workers in knowledge-intensive occupations.","Interruptions on Software Teams: A Comparison of Paired and Solo
Programmers",0
